出表日期,報告年度,公司代號,公司名稱,有害廢棄物量-數據(公噸),有害廢棄物量-資料範圍,非有害廢棄物量-數據(公噸),非有害廢棄物量-資料範圍,總重量(有害+非有害)-數據(公噸),總重量(有害+非有害)-資料範圍,廢棄物密集度-密集度(公噸/單位),廢棄物密集度-單位,取得驗證,廢棄物管理政策或減量目標
1111005,110,3164,景岳,,"110年各月廢棄物總量(噸)
1月	2.5947
2月	1.4153
3月	3.55515
4月	1.43795
5月	4.5419
6月	1.7177
7月	7.685
8月	5.2731
9月	12.9008
10月	5.4301
11月	22.0142
12月	6.0858",,"110年各月廢棄物總量(噸)
1月	2.5947
2月	1.4153
3月	3.55515
4月	1.43795
5月	4.5419
6月	1.7177
7月	7.685
8月	5.2731
9月	12.9008
10月	5.4301
11月	22.0142
12月	6.0858",74.6517,"110年各月廢棄物總量(噸)
1月	2.5947
2月	1.4153
3月	3.55515
4月	1.43795
5月	4.5419
6月	1.7177
7月	7.685
8月	5.2731
9月	12.9008
10月	5.4301
11月	22.0142
12月	6.0858",1.9884,產品,N,本公司廢棄物管理秉持源頭減量與資源回收再利用為目標，要求供應廠商減少包材使用量及原料空桶回桶再利用。對內調整原物料使用參數及製程技術改善方案，達到原物料最適化，降低損耗。廠內廢棄物委託合格清除處理廠商進行清理，並透過事業廢棄物管理辦法稽核規範，避免製造過程對環境產生不良衝擊。
1111005,110,3167,大量,,,,,,,,,N,無
1111005,110,3189,景碩,7743.0000,母公司,5530.0000,母公司,13273.0000,母公司,,,N,可回收廢棄物，委託專業廠商進行回收，透過廠商的回收處理，讓資源再度循環利用。不可回收廢棄物，委託合法處理廠商進行處理。
1111005,110,3209,全科,,僅包含母公司的台灣總部、各點辦公室及物流倉儲。,,僅包含母公司的台灣總部、各點辦公室及物流倉儲。,48.5500,僅包含母公司的台灣總部、各點辦公室及物流倉儲。,0.1000,營業額,N,本公司期望能達成每年較上一年廢棄物重量減少1%之管理目標。
1111005,110,3229,晟鈦,170.7100,僅母公司,57.2500,僅母公司,227.9600,僅母公司,,,ISO 14001,尚無資料
1111005,110,3231,緯創,1043.5000,母公司(內湖總部/汐止辦公區/新竹廠)及全球主要營運與製造廠區(昆山廠、泰州廠、中山廠、重慶廠、成都廠、墨西哥廠、捷克廠及昆山光電廠),38251.6000,母公司(內湖總部/汐止辦公區/新竹廠)及全球主要營運與製造廠區(昆山廠、泰州廠、中山廠、重慶廠、成都廠、墨西哥廠、捷克廠及昆山光電廠),39295.1000,母公司(內湖總部/汐止辦公區/新竹廠)及全球主要營運與製造廠區(昆山廠、泰州廠、中山廠、重慶廠、成都廠、墨西哥廠、捷克廠及昆山光電廠),0.0500,單位:千公噸廢棄物量/十億元新台幣(以緯創全球主要製造廠區用水量/ 廠區營收做為計算基準),ISO 14001,"為落實廢棄物減量之目的，緯創實施源頭減量結合資源分類與回收計畫，於各廠區及辦公室設置回收區，依據法規定義將廠區可能產出之資源類廢棄物如金屬、包材、塑膠、紙類、電池等廢棄物，集中收集後由外部資源回收商清運。
通過廢棄物分類回收，在符合國際廢棄物減量趨勢的同時，也因減少廢棄物處理費而降低營運成本。除資源類廢棄物，其他製程產生之特殊廢棄物如化學溶劑(異丙醇、助焊劑、稀釋劑等)、潤滑油、錫膏錫渣等，在經過分類標示後，即暫時存放於特定儲存區域，交由政府機關核准之合格清運商負責處理，為掌握廢棄物最終流向，緯創針對廢棄物清運商亦設有稽核計畫定期進行審查。
緯創為了更積極達到廢棄物減量目的，自2021年起，將廢棄物目標調整為「廢棄物密集度減量」，以2018年為基準年，每年廢棄物產生密集度(單位營收之廢棄物產出量)需降低2%。並針對2022年設立廢棄物產生密度減少4%、2025年減少10%並導入UL2799廢棄物零掩埋認證、2030年減少20% 等目標以持續追蹤、公開揭露每年廢棄物減量績效。"
1111005,110,3257,虹冠電,,110年事業廢棄物統計資料,,110年事業廢棄物統計資料,2.9390,110年事業廢棄物統計資料,0.2300,營業額,N,"委託合法業者清運，自備筷子茶杯、實施
垃圾分類、減量"
1111005,110,3266,昇陽,,,,,,,,,N,尚無廢棄物管理或減量目標
1111005,110,3296,勝德,,,,,,,,,N,本公司已依第八屆第16次董事會決議，積極投入相關議題的研析，目前研議中
1111005,110,3305,昇貿,1.7800,110/1/1~110/12/31,28.6000,110/1/1~110/12/31,30.3800,110/1/1~110/12/31,,,N,未制定
1111005,110,3308,聯德,,,,,,,,,N,控制一般廢棄物的產生及後續丟棄處理的方式。如鼓勵同仁攜帶便當，盡量不外食，以降低便當盒、塑膠袋、竹筷的使用，並宣導使用觀念與習慣。宣導垃圾分類，提高回收數量與價值，並可降低垃圾量。落實辦公室無紙化目標，減少紙張列印使用。實施廢紙回收再利用，有效控制新紙使用等。
1111005,110,3311,閎暉,,,,,,,,,N,無資料。
1111005,110,3312,弘憶股,,,,,,,,,N,無。
1111005,110,3321,同泰,,母公司,,母公司,526.8000,母公司,0.0036,產品,N,暫無
1111005,110,3338,泰碩,,,,,,,,,N,本公司尚未制定
1111005,110,3346,麗清,2.2110,2021/01~2021~12,24.5180,2021/01~2021~12,26.7290,2021/01~2021~12,,,ISO 14001,廢棄物管理或減量目標擬訂中
1111005,110,3356,奇偶,,,,,,,,,N,NA
1111005,110,3376,新日興,94.5600,僅母公司,110.7400,僅母公司,205.3000,僅母公司,,,N,本公司除持續推動源頭減量及廠內廢棄物回收再利用外，將朝向再利用率80% 的目標努力，並以零掩埋、零焚化為最終目標偕同整體供應鏈的力量，降低原物料用量及減少生產製程對環境的傷害，並持續以創新環保技術專案，落實循環經濟理念。
1111005,110,3380,明泰,,2021/1/1~2021/12/31,,2021/1/1~2021/12/31,68.0440,2021/1/1~2021/12/31,0.0001,營業額,N,無資料
1111005,110,3406,玉晶光,0.0000,台中市大雅區科雅東路一號，包括辦公室、作業廠區及依據環保署管制編號要求設定。,35.1310,台中市大雅區科雅東路一號，包括辦公室、作業廠區及依據環保署管制編號要求設定。,35.1310,台中市大雅區科雅東路一號，包括辦公室、作業廠區及依據環保署管制編號要求設定。,0.2400,產品,ISO 14001,"(1)各項廢棄物分開儲存及管理
(2)透過宣導增加資源回收效率少減少廢棄物產出
(3)透過製程改良加良率並減少報廢品產生"
1111005,110,3413,京鼎,,,,,,,,,N,預計9月出具
1111005,110,3416,融程電,0.3233,僅母公司,312.0000,僅母公司,312.3233,僅母公司,,,N,未來將納入規劃
1111005,110,3419,譁裕,0.0000,僅母公司,60.0000,僅母公司,60.0000,僅母公司,,,N,交供應商回收及廢棄物分類回收，並每日攝取適量的用量以降低浪費
1111005,110,3432,台端,,,,,,,,,N,無資料
1111005,110,3437,榮創,,榮創能源科技股份有限公司,,榮創能源科技股份有限公司,98.5100,榮創能源科技股份有限公司,,,ISO 14001,無
1111005,110,3443,創意,,本次報告書邊界為創意電子台灣地區，涵蓋新竹總部、新竹分部，未納入海外子公司,,本次報告書邊界為創意電子台灣地區，涵蓋新竹總部、新竹分部，未納入海外子公司,1.5920,本次報告書邊界為創意電子台灣地區，涵蓋新竹總部、新竹分部，未納入海外子公司,0.0001,營業額,N,電子原料供應、廢棄物管控系統，均符合國際環境法規及客戶要求。
1111005,110,3450,聯鈞,0.4309,母公司,46.6300,母公司,47.0609,母公司,,,N,NA
1111005,110,3454,晶睿,0.0000,中和192+168,23.7960,中和192+168,23.7960,中和192+168,,,N,可回收之廢棄物佔總量達90%
1111005,110,3481,群創,24993.0000,群創光電(母公司)及子公司：寧波群志光電、寧波群輝光電、寧波群安電子科技、佛山群志光電、佛山群輝物流、南京群志光電、上海群志光電、寧波群豐駿電子,75253.0000,群創光電(母公司)及子公司：寧波群志光電、寧波群輝光電、寧波群安電子科技、佛山群志光電、佛山群輝物流、南京群志光電、上海群志光電、寧波群豐駿電子,100246.0000,群創光電(母公司)及子公司：寧波群志光電、寧波群輝光電、寧波群安電子科技、佛山群志光電、佛山群輝物流、南京群志光電、上海群志光電、寧波群豐駿電子,0.0003,單位: 廢棄物(Kg)/營業額(元),ISO 14001,"1.群創訂定有環安衛政策，承諾對於現在與未來發展： 遵守政府環保、安全衛生法令，並致力符合國際環保公約及安全衛生規範，持續改善環保安全衛生績效及減輕相關衝擊影響。順應國際環保趨勢及滿足客戶要求，致力推動「綠色願景」，強化綠色產品設計、製造及運送，協同價值鏈夥伴落實節能、減排、減廢、循環經濟與綠化，以降低產品及製程對環境的衝擊。
2.群創訂定短期廢棄物產出強度指標，包含有機污泥、廢鹼液、銅蝕刻濃縮底渣、危廢清運量等四項指標。
3.群創訂定中期廢棄物掩埋率指標，2025年前廢棄物掩埋率低於2%。"
1111005,110,3494,誠研,,包含合併財務報表之母子公司,,包含合併財務報表之母子公司,31.6000,包含合併財務報表之母子公司,,,N,推動垃圾桶減量，以減少垃圾數量；執行垃圾分類，專人管理稽核；推動供應商包材回收再利用，落實統一回收整理。
1111005,110,3501,維熹,0.0000,僅母公司,8.4000,僅母公司,8.4000,僅母公司,,,N,無資料
1111005,110,3504,揚明光,,僅母公司,,僅母公司,57.0000,僅母公司,,,N,廢棄物依分類放置，避免混存增加環境衝擊，提高回收量，廢棄物減量。
1111005,110,3515,華擎,,母公司,,母公司,3.5500,母公司,0.0100,員工人均廢棄物量,N,"華擎的廢棄物來源主要用於一般生活垃圾及研發所產生的廢棄物。一般生活垃圾委託大樓一同處理，並確保其終端處理為合法處理。
研發所產生的廢棄物包括主機板、電腦螢幕、硬碟等元件等，委託專業廠商進行回收，透過廠商的回收處理，讓資源再度循環利用。"
1111005,110,3518,柏騰,,,,,,,,,N,用水量及廢棄物總重量量，但對於統計溫室氣體排放量、用水量及廢棄物總重量，並制定節能減碳、溫室氣體減量、減少用水或其他廢棄物管理之政策，及將碳權之取得納入公司減碳策略規劃中，且據以推動，以降低公司營運活動對氣候變遷之衝擊。
1111005,110,3528,安馳,,,,,,,,,N,無
1111005,110,3530,晶相光,,廠內,,廠內,0.1250,廠內,,,N,無
1111005,110,3532,台勝科,1.5400,,5855.0000,,5856.5400,,0.0220,產品,N,產品單位面積廢棄物較前一年減少1%
1111005,110,3533,嘉澤,,本公司於中國大陸廣州、蘇州、中山之子公司,,本公司於中國大陸廣州、蘇州、中山之子公司,11528.0865,本公司於中國大陸廣州、蘇州、中山之子公司,,,N,"1.工作現場產生的垃圾進行有害垃圾、無害垃圾的分類存放、收集、處理。
2.生活垃圾由環保機關或合格廠商處理。
3.生產過程中產生的各種有害廢棄物，嚴格委託當地經主管機關核可廠商進行離場無害化處理，確保合法處置。
4.危險廢物集中收集，與環保主管機關認可的危廢處理單位統一離場處理。"
1111005,110,3535,晶彩科,0.0000,僅母公司,26.2000,僅母公司,26.2000,僅母公司,0.1860,以百萬元營業額為單位,N,可回收廢棄物分類
1111005,110,3536,誠創,,,,,,,,,N,N/A
1111005,110,3543,州巧,,,,,,,,,N,規劃中
1111005,110,3545,敦泰,,台灣新竹總部,,台灣新竹總部,1.5700,台灣新竹總部,0.0400,員工人數,N,無資料
1111005,110,3550,聯穎,,,,,,,,,N,尚未制訂
1111005,110,3557,嘉威,,,,,,,,,N,推行垃圾分類回收
1111005,110,3563,牧德,,牧德科技股份有限公司,,牧德科技股份有限公司,10.0000,牧德科技股份有限公司,,,N,加強垃報與資源回收分類及要求供應商簡化包裝材料
1111005,110,3576,聯合再生,1828.2000,母公司(竹科廠、竹南廠及台南廠),1585.3000,母公司(竹科廠、竹南廠及台南廠),3413.5000,母公司(竹科廠、竹南廠及台南廠),0.2800,百萬營業額,N,廢棄物再利用比率達85%以上
1111005,110,3583,辛耘,,新竹縣湖口鄉中華路16號,,新竹縣湖口鄉中華路16號,319.4700,新竹縣湖口鄉中華路16號,319.4700,35473520000 (辛耘母公司營收),N,廢棄物管理：E3-003廢棄物管理作業指導書。無特別訂定減量目標
1111005,110,3588,通嘉,,母公司,,母公司,0.5000,母公司,0.0002,營業額,N,"不適用,營業額預估成長"
1111005,110,3591,艾笛森,0.3080,僅母公司,6.9920,僅母公司,7.3000,僅母公司,0.0076,每百萬元營業額,N,請詳年報說明
1111005,110,3592,瑞鼎,,公司產生廢棄物主要為辦公室生活垃圾與廢電子零組件，廢棄物清運皆委託合格清除廠商處理。,,公司產生廢棄物主要為辦公室生活垃圾與廢電子零組件，廢棄物清運皆委託合格清除廠商處理。,11.1100,公司產生廢棄物主要為辦公室生活垃圾與廢電子零組件，廢棄物清運皆委託合格清除廠商處理。,0.4600,每百萬營業額0.46公斤,ISO 14001,持續e化減少紙張使用量，減少廢棄物的產生
1111005,110,3593,力銘,,,,,,,,,N,無
1111005,110,3596,智易,160.0000,台灣總部及中國與越南生產中心,1051.0000,台灣總部及中國與越南生產中心,1211.0000,台灣總部及中國與越南生產中心,0.0000,產品,N,廢棄物回收率前一年度提升3%。
1111005,110,3605,宏致,2.2285,此數據是上環保局網站申報的資料,20.8000,此數據是上環保局網站申報的資料,23.0285,此數據是上環保局網站申報的資料,,,N,清運皆以合格清運及處理廠商簽約，避免廢棄物亂倒。
1111005,110,3607,谷崧,,,,,,,,,N,無
1111005,110,3617,碩天,,,,,,,,,IECQQC08000,本公司透過IECQQC08000有害物質流程管理系統的運作，確保產品不含法規和客戶限制的有害物質，並積極投入技術研發與運用以降低產品對環境之衝擊。此外，本公司亦於日常作業透過節電、節水與節能方式提升各項資源使用效率，例如將資源物質分類回收，委由合格廠商進行廢棄物之回收處理作業，並推行重覆使用各類信封、回收用紙、回收碳粉匣等措施。
1111005,110,3622,洋華,1.0000,母公司,24.0000,母公司,25.0000,母公司,0.0172,TON/百萬元營業額,N,每仟元營業額減少5%
