出表日期,報告年度,公司代號,公司名稱,使用率(再生能源/總能源),資料範圍,取得驗證,提升能源使用效率政策,使用再生物料政策
1111005,110,3042,晶技,0.2000,2021年再生能源使用率,N,持續提升能源使用效率，全方位節能減碳，第一階段以自主節能減排為主。,尚無相關政策
1111005,110,3043,科風,,,N,研議中,研議中
1111005,110,3044,健鼎,15.0000,健鼎-無錫廠區,ISO 50001,本公司定期巡檢耗能情況、合理規劃評估設備效能、開展節能專案，持續關注節能減耗、降低生產成本，以落實能源管控。公司設有環境管理專責單位及人員，針對所處產業特性，導入創新節能技術，並致力提升各項資源之利用效率，在空污、水污、廢棄物及耗能等項目。,在空污、水污、廢棄物及耗能等項目，使用對環境負荷衝擊低之再生物&#63934;，以進行環境污染預防及能源使用的管控。
1111005,110,3045,台灣大,1.4012,2021,ISO 50001,2025年再生能源比率達10%、2030年20%、2035年60%、2040年100%,廢光纜再製目前進行試驗計畫中
1111005,110,3046,建碁,13.0000,僅申報公司,N,"提高能源使用效率， 減少能源無謂浪費
遵守能源管理法規， 落實節能改善行動
優先採購節能產品， 支持綠色節能設計
強化宣傳節能意識， 持續改進能源績效",無資料
1111005,110,3047,訊舟,,,N,提升能源使用效率，全方位節能減碳，現階段以自主節能減排為主。,於生產製造上致力杜絕無效率及浪費資源，提升資源再利用率，全面執行綠能產品開發，從技術研發、設計、製造、運輸到回收再利用等階段嚴格依循環保規範要求，開發設計節能產品，產品外箱和內緩衝材使用環保再生包材，提升資源再利用效率。
1111005,110,3048,益登,,,N,NA,NA
1111005,110,3049,和鑫,,,N,配合政府再生能源發展條例獎助措施，今年開始執行太陽能發電設備建置，預計設置容量777kw ，再生能源使用率預計2023年達6.75%，朝向綠電使用方向進行。,"推動製程循環使用，廢棄物產出總量減量-2030年廢棄物產出總量減量50%，2021年執行成果:↓37.3%
製程廢水回收率~60% (回收1077頓/日)
包材回收率100%( 出貨47712/回收47664)
製程藥液每月使用量170頓，廠務預計建製回收系統，再製回收率90%"
1111005,110,3050,鈺德,0.0014,僅母公司,N,每年改善1項設備能源使用效率,每月PC料再製回收比率達1%
1111005,110,3051,力特,,,ISO14001,"換LED燈管節電,淘汰老舊空壓設備",回收溶劑與碘再利用
1111005,110,3052,夆典,,,N,無,無
1111005,110,3054,立萬利,,,N,無,無
1111005,110,3055,蔚華科,,,N,"．降低環境負荷衝擊：廢棄物分類資源回收，電子化減少用紙等。
．提升資源利用效率：包裝材紙箱回收再利用，文書用紙雙面利用等。
．持續關注水利署水情資訊，並配合政府節水政策，審視水情燈號並做相關應變，並將洗手台出水量減少三分之一使用量。
．因應氣候變遷潛在風險，宣導節約能源政策，讓員工將節能減碳化為行動，以期間接降低溫室氣體之排放。","．降低環境負荷衝擊：廢棄物分類資源回收。
．提升資源利用效率：包裝材紙箱回收再利用，文書用紙雙面利用等。"
1111005,110,3056,總太,,,N,無,無
1111005,110,3057,喬鼎,,,N,逐漸汰換成使用一級節能電器產品，用電管控,"紙類包裝材已有部分使用再生紙的物料,評估未來全面導入的可行性,友善地球,一直是公司一貫的政策。"
1111005,110,3058,立德,,,N,無,無
1111005,110,3059,華晶科,,,N,無,無
1111005,110,3060,銘異,,,N,逐年汰換空壓機機台,無
1111005,110,3062,建漢,0.0000,110/1~110/12,N,NA,NA
1111005,110,3090,日電貿,,,N,辦公室對外窗加裝玻璃窗戶與窗簾，能擋掉部分的熱能，降低室內溫度後再開冷氣，可以減少用電，以提高整體能源使用效率。,紙本資料銷毀讓廠商回收再利用製成再生紙。
1111005,110,3092,鴻碩,,,ISO 50001,提升能源使用效率政策即環安衛政策：建立體系，全員參與；符合法規，持續改進；節能減廢，預防污染；保護健康，安全第一。,尚未擬定。
1111005,110,3094,聯傑,,,N,聯傑國際將持續進行設備汰舊換新，採用節能設備，以減少碳排放量。,規劃2022年於新竹總部大樓屋頂建置光電發電系統，預計裝置容量達50KWp。
1111005,110,3130,一零四,,,N,公司已於內部優先採用環保節能標章產品、更換省電燈具、優先使用符合綠色驗證商品、採行重覆使用影印回收用紙、舊信封傳遞內部文件、定期回收廢碳粉匣、舊電池、廢紙張、舊辦公桌椅與舊電腦回收再處理等措施。,"無。
未實際製造產品。"
1111005,110,3138,耀登,,,N,"1.持續宣導節約用電/用水。
2.空調設備溫度設定為26-27度，設定下班後自動關機時間。
3.定期追蹤與管理用電數據：與109年相較，110年用電人均量為：228度/人, 較前一年用電人均量減少1度/人。",1.持續加強廢棄物回收及減量動作，使用之包材回收持續再利用。
1111005,110,3149,正達,,,N,無資料,無資料
1111005,110,3164,景岳,14.1500,"再生能源節約量(天然氣)
110年	立方公尺
1月	979
2月	875
3月	1164
4月	1164
5月	1116
6月	1006
7月	915
8月	819
9月	1257
10月	944
11月	1125
12月	859
加總	12223
總天然氣使用量: 86376",N,為善盡節約能源及政府推動溫室氣體減量政策，公司逐年汰換老舊照明系統，以高效能之LED燈取代傳統日光燈管。在製程優化方面持續進行耗能降低改善，並訂定中長期節約方針，期能減少能源消耗量。,公司要求供應廠商減少包材使用量及原料空桶回桶再利用，對內調整原物料使用參數及製程技術改善方案，達到原物料最適化，降低損耗。
1111005,110,3167,大量,,,N,無,無
1111005,110,3189,景碩,,,N,本公司推動各項節能減碳措施，選用節能設計之設備，對產能需求之變化調整設備自動化管理，並積極向同仁宣導節能政策及提升能源使用,目前無規劃使用再生物料的設計
1111005,110,3209,全科,,,N,辦公及倉儲區域使用高效率節能照明設施。,鼓勵客戶購買更多再生和負責任採購的材料所生產的產品。
1111005,110,3229,晟鈦,,,N,尚無資料,尚無資料
1111005,110,3231,緯創,48.3700,母公司(內湖總部/汐止辦公區/新竹廠)及全球主要營運與製造廠區(昆山廠、泰州廠、中山廠、重慶廠、成都廠、墨西哥廠、捷克廠及昆山光電廠),ISO 50001,"環境與能源政策
身為全球領先之資訊及通訊產業的技術服務提供者(TSP)的角色，緯創資通透過其活動、產品及服務的持續改善，來承擔對整體生態環境影響減緩的責任。我們承諾響應氣候變遷倡議、保護生物多樣性與杜絕伐林行為，致力於節省能源使用及提升再生能源比率。同時支持有效能源設備採購與改進計畫，採用環保友善技術以減少污染物排放，邁向低碳轉型。於營運據點執行水資源循環利用、廢棄物減量與回收、運輸與配送管理，並以教育訓練方式提升員工瞭解日常活動對環境產生的衝擊。透過綠色產品與服務計畫，慎選原物料及供應商，確保不使用禁用物質與原料。
緯創資通恪遵與自身活動、產品及服務相關之環境與能源法規，並確保必要資訊和資源之可得性，以積極回應利害關係人之期望。針對營運與業務範圍內之產品及服務，致力達成所設定之環境與能源績效目標和標的，或超越現有規範之要求。
緯創資通依據此環境與能源政策持續減緩環境衝擊、改善管理系統運作及其績效。同時，此政策透過永續供應鏈推動擴及至供應商、承攬商、價值鏈上之所有合作夥伴；以及於進行併購作業時，納為評估要項之一。
本政策由緯創資通董事長署名並發布，作為公司治理運作重要環節。",緯創資通是全球最大的資訊及通訊產品主要供應商之一，致力於產品的研發設計、製造及服務等方面。 產品永續設計與開發是以生命週期思維融合循環經濟的概念為原則，降低產品對環境的衝擊，創造永續 價值。不僅生產製造綠色電子產品，更能妥善回收廢棄電子產品，並將回收材料再製成環保產品，讓資 源永續利用，打造綠色循環型的永續經營模式。
1111005,110,3257,虹冠電,,,N,目前辦公室LED燈管替代傳統燈具,未使用再生物料
1111005,110,3266,昇陽,,,N,尚無相關政策,尚無相關政策
1111005,110,3296,勝德,,,N,本公司已依第八屆第16次董事會決議，積極投入相關議題的研析，目前研議中,本公司已依第八屆第16次董事會決議，積極投入相關議題的研析，目前研議中
1111005,110,3305,昇貿,1.8000,110/1/1~110/12/31,N,未制定,未制定
1111005,110,3308,聯德,,,N,換用高效燈具等。,頂樓裝蓋太陽能綠電系統。
1111005,110,3311,閎暉,,,N,無資料。,無資料。
1111005,110,3312,弘憶股,,,N,無。,無。
1111005,110,3321,同泰,,,N,公共照明全部替換為LED,暫無
1111005,110,3338,泰碩,,,N,本公司尚未制定政策,本公司尚未制定政策
1111005,110,3346,麗清,,,N,提升能源使用效率政策擬訂中,使用再生物料政策擬訂中
1111005,110,3356,奇偶,,,N,NA,NA
1111005,110,3376,新日興,,,N,"本公司遵循經濟部能源局訂定的「能源用
戶訂定節約能源目標及執行計畫」：
自2015年至2021年，契約容量超過800 千瓦（kW）的工業用電大戶，需達成五年年平均節電率1%以上的目標。",本公司切削油為優先評估回 到製程進行重複利用，於生產過程採過濾方式將雜值濾除，延長切削 油使用壽命。
1111005,110,3380,明泰,,,N,無資料,無資料
1111005,110,3406,玉晶光,,,N,依法能源查核制度，每年約節約1%。,無
1111005,110,3413,京鼎,,,N,預計9月出具,預計9月出具
1111005,110,3416,融程電,,,N,未來將納入規劃,未來將納入規劃
1111005,110,3419,譁裕,,,N,假日/夜間關閉大型設備電源降低能源耗損,假日/夜間關閉大型設備電源降低能源耗損
1111005,110,3432,台端,0.0000,包含合併財務報表之母子公司,N,無資料,無資料
1111005,110,3437,榮創,,,N,無,無
1111005,110,3443,創意,0.0000,本次報告書邊界為創意電子台灣地區，涵蓋新竹總部、新竹分部，未納入海外子公司,N,使用高效率低能耗設備,可重複使用包材運送產品以減少紙箱的使用
1111005,110,3450,聯鈞,,,N,NA,NA
1111005,110,3454,晶睿,,,N,無,無
1111005,110,3481,群創,0.4100,群創光電(母公司)及子公司：寧波群志光電、寧波群輝光電、佛山群志光電,ISO 50001,"1.群創訂定有能源管理政策，推動能源管理系統的廠區承諾：遵守能源相關法令，符合國際各項規範並滿足利害相關者需求，持續改善能源管理系統與績效。順應國際能源管理趨勢及滿足客戶要求，致力推動「綠色願景」，落實節能減碳，提升能源效率，以降低製程或營運過程能源績效的衝擊。
2.群創因應ISO50001管理推動，短期目標設定2022年至 2026 年平均年節電率挑戰1.6%目標。
3.群創訂定中長期能源再生能源目標，2025年再生能源裝置每年發電6000萬度電力自用。","1.群創訂定有環安衛政策，承諾對於現在與未來發展： 遵守政府環保、安全衛生法令，並致力符合國際環保公約及安全衛生規範，持續改善環保安全衛生績效及減輕相關衝擊影響。順應國際環保趨勢及滿足客戶要求，致力推動「綠色願景」，強化綠色產品設計、製造及運送，協同價值鏈夥伴落實節能、減排、減廢、循環經濟與綠化，以降低產品及製程對環境的衝擊。
2.2020年化學品回收再利用率：N-甲基-2-比咯酮(NMP)80.4%、鋁製程去光阻液(Al Stripper)78.5%、銅製程去光阻液(Cu Stripper)75.0%、乙酸丙二醇單甲基醚酯(PGMEA)67.9%、氫氧化四甲銨(TMAH)23.5%。"
