出表日期,報告年度,公司代號,公司名稱,範疇一排放量(噸CO2e),範疇一資料邊界,範疇一取得驗證,範疇二排放量(噸CO2e),範疇二資料邊界,範疇二取得驗證,範疇三排放量(噸CO2e),範疇三資料邊界,範疇三取得驗證,溫室氣體排放密集度(噸CO2e/單位),溫室氣體排放密集度單位,溫室氣體管理之策略、方法、目標
1111005,110,8039,台虹,5754.7200,母公司,ISO 14064,18405.3200,母公司,ISO 14064,,,N,0.6732,產品,"(一)企業對於因應氣候變遷或溫室氣體管理之策略
1. 可控範圍策略
從源頭到最終廢棄處置等過程，將所有對環境所造成的衝擊均納入考量；另外營運過程中落實節能減碳、資源回收減量及循環經濟等措施，以達成減少溫室氣體排放的目標，期望可以將對環境生態的衝擊降到最低。
2. 氣候法規風險策略
世界各國對於溫室氣體排放管制的法規或協定愈來愈多，亦愈來愈嚴格，這些法規除了要求企業須定期揭露溫室氣體相排放關資訊外，亦同步限制其排放量；與此同時，許多國家政府正在研議開徵碳稅或能源稅，將推動全球生產所需原物料與能源的價格逐年提高，而這些都將提高企業的生產成本。台虹科技公司將持續關注國內外法規變化，了解法規趨勢，做好及早因應之準備；同時積極透過產業公會組織與政府溝通，對法規修定提出建議使其更為合理與適用。
3. 氣候災害風險策略
全球溫室效應產生氣候異常而帶來更劇烈的風災、水患與乾旱，其發生的頻率及危害程度愈來愈高，將對企業營運造成衝擊。台虹科技公司認為管控氣候風險應兼顧減緩與調適，結合政府、民間與產業共同面對它。因此，公司內部與上下游供應商做好節能減碳措施，期能整合政府與公司資源預為準備，一旦發生洪水、乾旱等災害可以將損失降至最低。台虹科技公司為了確保電力與供水穩定，積極參與政府推動節電、節水等輔導改善，共同解決短期供應與調配應變等問題。
(二)企業溫室氣體排放量減量目標
1.以2021年為基準年,短期及長期溫室氣體減排目標
(1)短期目標:至2025年於範疇一較基準年減少 5%,範疇二較基準年減少 1%
(2)長期目標:至2050年於範疇一較基準年減少10%,範疇二較基準年減少50%
2. 綠電建置再生能源發電容量3.5MW
3. 空污防制設備天然氣使用量較2016年下降10%
4. 綠地認養費用10萬/年
5. 依ISO50001能源管理系統之改善方案及目標推動
詳細內容請參考本公司2021年永續報告書。
(三)企業溫室氣體排放量減量之預算與計畫
1. 三廠全廠密閉收集並濃縮揮發性有機物，以作為燃燒設備之輔助燃料，可減少能源耗用及
減碳之效果。
2. 五廠空調冷卻水塔散熱風扇節能改善工程。
3. 三廠空調系統泵浦汰換工程及第二座金日冷卻水塔汰換工程
4. 提升製程(烘箱段)耗能改善，強化ISO50001能源管理系統。
5. 配合產業公會積極參與溫室氣體自願減量。
(四)企業產品或服務帶給客戶或消費者之減碳效果
1. 節能減碳成為各行各業的主要訴求，本公司在原物料及產品包裝上，儘可能採用原廠包裝
出貨，避免過度包裝，重覆循環使用，不再額外增加包裝材料使用。
2. 持續投入節能減碳之設備與措施，提供客戶低碳及低耗能之產品
3. 在產品設計上提供更具節能及友善環境之產品，研發低耗能產品的方案，期能達成減碳效果。
"
1111005,110,8046,南電,11443.8106,母公司,N,421396.3111,母公司,N,481639.8470,母公司,N,8.3000,百萬營業額,"(一)企業對於因應氣候變遷或溫室氣體管理之策略
根據ISO 14064-1標準，定期盤查範疇一、範疇二及範疇三碳排放透過排放量分析掌握碳排熱點，推行
節能專案。
(二)企業溫室氣體排放量減量目標
基準年為2020年，起始為2021年，目標年為2030年，預計10年減量25％。
(三)企業溫室氣體排放量減量之預算與計畫
1.預算:39,697千元/年(太陽能發電折舊3,135千元/年+綠電36,562千元/年)。
2.計畫:
(1)推動節能改善提案。
(2)製程能源使用減量。
(3)公用設備效率提升。
(四)企業產品或服務帶給客戶或消費者之減碳效果
電動車發展為未來低碳生活趨勢，因應電動車市場需要的無線傳輸與車聯網應用需求，本公司著重於
高層數與大尺寸基板開發，並針對高階通訊載板，研發高層板精密對位技術，提供符合規格要求之產
品。
"
1111005,110,8070,長華*,1869.0000,包含合併財務報表之母子公司,N,49582.0000,包含合併財務報表之母子公司,N,,,N,0.0025,營業額,"(一)企業對於因應氣候變遷或溫室氣體管理之策略
本公司為電子通路業，溫室氣體排放主要係屬間接排放型態，排放源主要來自電腦、空調、照明用電
及民生用水，除以節電為減碳之主要手段，同時配合推動各項節能計畫，減少非再生能源之使用。
本公司供應商使用低汙染製程及環境友善的材料，產品使用之原物料，皆符合歐盟法規及客戶對環境
禁用物質之要求「環境管理物質規範」如危害物質限用指令(ROHS)、無鹵(HF)、歐盟化學品政策
(REACH)等，及客戶對環境禁用物質之要求，減少公司營運對環境衝擊，也符合國際趨勢及客戶期待。
(二)企業溫室氣體排放量減量目標
未來三年管理目標，平均每年碳排放減量1%。
(三)企業溫室氣體排放量減量之預算與計畫
1.推動文件電子化作業、紙張回收再利用、雙面列印用紙、使用再生紙，減少紙張用量。
2.中央空調系統採用散熱水塔水動式風扇之節能改善工程，並實施定期檢查冰水主機之使用效能。
3.倡導冷氣恆溫、隨手關閉電源及冷氣。
4.非辦公區域減少燈管使用量。
5.全面換置LED節能燈管等措施。
6.持續進行垃圾分類、回收與減量。
7.資訊系統已導入虛擬化平台，於推行實體主機虛擬化移轉專案後，大幅降低佈建實體主機所需耗
用之能源，朝新一代綠色機房邁進，以達節能減碳之目的。
(四)企業產品或服務帶給客戶或消費者之減碳效果
建立綠色採購，提供客戶符合環保法令或指令的各項環保產品，並致力於節能減碳，符合對客戶、環
境之綠色承諾。
"
1111005,110,8072,陞泰,,,N,,,N,,,N,,,"(一)企業對於因應氣候變遷或溫室氣體管理之策略
議定中
(二)企業溫室氣體排放量減量目標
評估中
(三)企業溫室氣體排放量減量之預算與計畫
評估中
(四)企業產品或服務帶給客戶或消費者之減碳效果
評估中
"
1111005,110,8081,致新,9.3800,母公司,N,1140.8600,母公司,N,,,N,0.1500,營業額,
1111005,110,8101,華冠,,,N,,,N,,,N,,,"(一)企業對於因應氣候變遷或溫室氣體管理之策略
華冠主動配合政府的綠色製造政策，推動節能減碳及減廢方案，以降低溫室氣體排放量與廢棄物產生量。節能減碳計劃以節約用電為主。鼓勵同仁時時刻刻做到節能減碳。
(1) 宣導員工養成隨手關燈、關閉電源之習慣、午休時間關燈一小時、鼓勵同仁走樓梯，減少電梯使用。
(2) 辦公室更換節能燈具 LED 燈、推廣視訊會議，降低人員交通耗能。
(3) 辦公室空調溫度設定 26°C 、辦公室窗台加裝遮陽窗簾，減少太陽輻射熱。
(4) 已運行電子E化流程，內部公文簽呈採線上簽核執行另推行無紙化，必要影印文件採雙面列印方式。
(二)企業溫室氣體排放量減量目標
電力使用產生之二氧化碳排放為本公司主要溫室氣體排放來源，將更換節能電器後目標再節電30%用量。
(三)企業溫室氣體排放量減量之預算與計畫
(1) 持續更換辦公室所有照明設備 LED 節能燈具。
(2) 資訊機房將添購變頻節能高效率冷氣取代傳統定頻空調設備。
(3) 辦公室區域加裝掛壁扇搭配空調使用增加冷空氣循環，另安裝鈦碼自動斷電關閉冷氣設備。
(四)企業產品或服務帶給客戶或消費者之減碳效果
(1) 精簡公司產品包裝，從設計著手降低額外包裝材料使用，例如紙箱、防震材料及零件盒。
(2) 公司採購端持續尋找綠能產業供應商，協助客戶開發綠能產品達成減碳效果，並與客戶共同保護環境，
愛護地球，善盡企業責任。
"
1111005,110,8103,瀚荃,,,N,,,N,,,N,,,
1111005,110,8104,錸寶,,,N,13818.5600,母公司-錸寶,N,,,N,8.5300,營業額,
1111005,110,8105,凌巨,159966.7000,母公司之八德廠區及子公司KGO,ISO 14064,98925.1100,母公司之八德廠區及子公司KGO,ISO 14064,,,N,0.8400,產品,
1111005,110,8110,華東,2830.8700,僅母公司,N,98437.5700,僅母公司,N,239324.4700,僅母公司,N,0.0001,產品,"(一)企業對於因應氣候變遷或溫室氣體管理之策略
每年提出節能改善方案，以達成減少溫室氣體排放量之目標，近年更已著手自設太陽能發電、購買綠電需求及廠務設備效能汰舊換新之評估，以提早因應氣侯變遷之衝擊。
(二)企業溫室氣體排放量減量目標
每年能達成節能1%之目標。
(三)企業溫室氣體排放量減量之預算與計畫
每年編列節能計畫，例如更換LED燈管、系統e化減少紙張使用、張貼節能標語及空調溫度控制在26-28℃之間，以達到減碳之成效。
(四)企業產品或服務帶給客戶或消費者之減碳效果
公司持續與客戶共同合作推動產品製程材料優化及製程設備更新，以達到減碳之效果。
"
1111005,110,8112,至上,2.7877,僅母公司,預計於111年08月進行外部稽核(ISO14061-1),198.6535,僅母公司,預計於111年08月進行外部稽核(ISO14064-1),,,預計於111年08月進行外部稽核(ISO14064-1),0.2211,以個體營業額(新台幣百億元)計算,"(一)企業對於因應氣候變遷或溫室氣體管理之策略
由永續發展委員會負責召集相關單位，每年依據氣候變遷風險之鑑別評估及因應氣候衝擊。在本公司內
部控制制度之運作下，由各單位法令遵循及風險管理之執行，並透過內部稽核實施查核，以確保本公司
營運安全及穩定，並期更能落實本公司氣候變遷政策。
另亦依據業務類型及營運狀況辨識出實體及轉型風險與機會，積極推動綠能環保政策，因應全球氣候變
遷與溫室效應對環境的影響。
(二)企業溫室氣體排放量減量目標
本公司目前雖無訂定溫室氣體排放減量目標，但仍積極推動減量之前置作業，本公司為確實達到節能減
碳之效果，目前先盤點出公司各項溫室氣體排放源，未來再訂定出有效目標，因此至上電子於111年08月
進行ISO 14064-1溫室氣體盤查外部稽核，並通過第三方驗證單位查證，彰顯至上電子節能減碳之決心，
並強化各項節能方針與目標訂定之正確性。
(三)企業溫室氣體排放量減量之預算與計畫
本公司台北辦公室主要為辦公室工作環境，且業務為代理國內外電子零組件銷售，因此無產品生產事
實，在溫室氣體排放量上無特別大量之排放，但本公司仍然積極宣導公司同仁實施工作及生活力行節
能減碳，並透過多種節能行動方案以收節能減碳之效：
1.汰換耗能燈具：以省電LED應用產品為主，採用節能標章高效率照明燈具及電子式安定器、出口指
示燈、避難方向指示燈、消防指示燈等，並宣導隨手關燈。
2.夏日空調定溫：溫度設定為26～28度，且注意門窗有無確實關閉。
3.辦公事務機器，設定省電模式，長時間不使用之用電器具或電腦資訊設備，應關閉主機及周邊設備
電源，以減少待機電力之浪費。
4.提倡午休時段辦公室關燈節能1小時。並鼓勵同仁多走樓梯，少搭電梯。
5.不使用獨立會議室時，請將電燈及空調關閉。
6.下班離開辦公室前，部門若已無人員，將該區空調、電燈關閉，個人電腦關機。
(四)企業產品或服務帶給客戶或消費者之減碳效果
至上電子所代理之電子零組件，皆為國際間知名大廠之產品（如韓國三星電子），對於產品能耗、甚至
生產製程具有嚴謹規範，並遵守國內及國際間能源、有害物質、溫室氣體排放相關法規規範，因此本公
司選擇代理這些企業的產品，除了能為客戶帶來高效能的運作外，更達成節能減碳的效果。
"
1111005,110,8114,振樺電,357.9200,僅振樺母公司,N,1399.3100,僅振樺母公司,N,,,N,66.6100,每億營業額,"(一)企業對於因應氣候變遷或溫室氣體管理之策略
一、持續推動節能減碳措施
二、全員參與節能減碳活動
三、遵行環保法規、客戶要求及其他相關規定
四、本公司承諾將以國際及國內最先進之標準為自我提升之依據
(二)企業溫室氣體排放量減量目標
長期減量目標為民國108基準年溫室氣體排放量減量百分之十以上。
(三)企業溫室氣體排放量減量之預算與計畫
公司就溫室氣體減量所訂定之計畫，係以產品開發、生產製程、廠區環境、廢棄物處理及再生能源各
面向來進行計畫探討及執行改善。
1. 太陽能板定期清洗或更換，以讓回收PR值維持在80%以上之效益。
2. 落實事業廢棄物分類，並尋求不同回收管道/廠商來提升回收品項及回收比率。
3. 針對高耗能的空調系統定期檢查三相平衡性，定時清洗冷卻水塔提高冷卻效率；空調儲冰時間及溫度設定
依季節調整節能設定。
4. 生活用水出水量調降，蓄水池止水開關及馬桶水箱止閥定期巡檢、冷卻水塔用水量監控。
5. 全廠採用LED燈源系統，並採遠端二線控監測人員未關燈的疏失，可由警衛室監測並直接作關閉。
6. 產品的開發採用相關環保材質之原物料及避免使用汙染製程，並設計材料最大使用率以減少廢料產生。
(四)企業產品或服務帶給客戶或消費者之減碳效果
公司所設計之產品及包裝材料均符合歐盟RoHS及WEEE規範，並能容易的將不同材質進行分離，讓客戶端能依
需求容易地完成回收再利用作業。
"
1111005,110,8131,福懋科,1690.4700,僅母公司,ISO 14064,131507.8600,僅母公司,ISO 14064,,,N,13.4000,百萬營業額,"(一)企業對於因應氣候變遷或溫室氣體管理之策略
1.為因應此一挑戰，成立「環保節能減廢推動小組」強力推動。
2.每月進行績效檢討，並研討各項節能減廢技術相互交流學習；透過研擬專案改善議題、參加觀摩研討會
及各種輔導計畫等活動，持續推動改善作業；定期進行成效查核及針對各單位未能達標原因詳細檢討，並
研擬改善措施憑以推動，為提升員工參與感，鼓勵員工針對節能減廢提出「IE提案」全面落實實施節能工
作。
3.推動提升能源使用效率、提高再生能源使用量與其他減碳措施。
(二)企業溫室氣體排放量減量目標
溫室氣體排放量減量目標，以2020年總碳排放量為基準，2030年溫室氣體排放量較2020年減量25%。
(三)企業溫室氣體排放量減量之預算與計畫
1.依「環保節能減廢推動小組」提報各年度之預定節水節能改善件數、投資金額，持續減少能源耗用及
溫室氣體之排放。
2.2020年導入ISO 50001能源管理系統，至2021年執行10項節能方案，減少用電7,179,960度/年，減
少碳排放量3,604公噸CO2e/年。
(四)企業產品或服務帶給客戶或消費者之減碳效果
持續製程改善、綠色生產，在生產過程中致力於節能減碳，符合對客戶、環境之綠色承諾。
"
